id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,video_url,video_tag,gtin,product_tags1,product_tags2,style
457,Пакет „Цялостно организиране на рожден ден“ - БАЗОВ ПАКЕТ,Базов пакет – Подходящ за по-интимни празненства у дома в заведение или зала. Гости до 20 човека Включва: Декорация на основна маса (покривка табелки свещи цветя) Балонна украса и надпис „Честит рожден ден“ Координация на деня и монтаж/демонтаж Фотокът с малка арка от балони Музикален фон (подготвен плейлист),in stock,new,240-290 BGN,https://www.obichaite-se.com/produkt/paket-tsyalostno-organizirane--na-rozhden-den-bazov-paket,https://media.obichaite-se.com/p_20251007_073922_4689.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
453,Украса и организиране „Детски партита и рождени дни“ - ПРЕМИУМ ПАКЕТ,Украса и организиране „Детски партита и рождени дни“ Премиум – над 25 деца . - Всичко от стандартния пакет - 2 аниматора с тематична програма (пират принцеса супергерой и др.) - Сладък бар или кетъринг маса - Професионален фотограф,in stock,new,650-850 BGN,https://www.obichaite-se.com/produkt/ukrasa-i-organizirane--detski-partita-i-rozhdeni-dni-premium-paket,https://media.obichaite-se.com/p_20251007_073656_9311.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
452,Украса и организиране „Детски партита и рождени дни“ - СТАНДАРТЕН ПАКЕТ,Украса и организиране „Детски партита и рождени дни“ Стандартен - до 25 деца. - Всичко от базовия пакет - Аниматор (15 ч) с игри и музикални занимания - Фото кът с балонна арка - Тематична посуда и декорации,in stock,new,350-450 BGN,https://www.obichaite-se.com/produkt/ukrasa-i-organizirane--detski-partita-i-rozhdeni-dni-standarten-paket,https://media.obichaite-se.com/p_20251005_211704_1575.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
451,ATV приключение 50км - тур до Къпиновския манастир,Незабравимо ATV Приключение Ви Очаква в Сърцето на Еленския Балкан. Къпиновски манастир Трудност: средна до трудна Това е най- новият и дълъг маршрут (50 км) който предлагаме. Това е целодневен панорамен преход който преминава през всякакъв вид терен: асфалт каменист терен пясъчлива почва. Средно труден но дълъг и продължителен със страхотни гледки. За осъществяване на маршрута е необходимо тръгване не по- късно от обяд. Къмпингът се достига за около 2 до 3 часа. Там има почивка около час където времето може да се използва за плаж (има река с дълбок вир и басейн) или за обяд в ресторанта на къмпинга. Продължителност: целодневен Трудност: умерена В цената се включва: Професионален водач Каска Боне Необходимо е да резервирате приключението поне 7 дни по-рано. Депозит на машина- 250 лв /127.82 EUR/ които се връщат след края на тура при спазване на описаните в документите правила. Задължително условие за наем на АТВ е притежаване на валидна шофьорска книжка категория „B“ от водача на МПС-то.Всяко АТВ е подходящо за двама пътника като носенето на предпазна каска от всеки един от тях по време на шофиране е задължително условие. Цената е за наем на 1бр АТВ. След 1-ви октомври е необходима допълнителна уговорка поради стартирал ловен сезон.,in stock,new,300 BGN,https://www.obichaite-se.com/produkt/atv-priklyuchenie-50km-tur-do-kypinovskiya-manastir,https://media.obichaite-se.com/p_20251005_180643_3386.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
450,ATV приключение - трудност средна към висока,Незабравимо ATV Приключение Ви Очаква в Сърцето на Еленския Балкан. Горни Чукани и старото климатично училище Трудност: средна до трудна Двучасов приключенски преход до махала Горни Чукани и старото училище. Средно труден преход между час и половина и 2 часа за по-напреднали. Продължителност: Около 2 часа Трудност: за опитни водачи В цената се включва: Професионален водач Каска Боне Необходимо е да резервирате приключението поне 7 дни по-рано. Депозит на машина- 250 лв /127.82 EUR/ които се връщат след края на тура при спазване на описаните в документите правила. Задължително условие за наем на АТВ е притежаване на валидна шофьорска книжка категория „B“ от водача на МПС-то.Всяко АТВ е подходящо за двама пътника като носенето на предпазна каска от всеки един от тях по време на шофиране е задължително условие. Цената е за наем на 1бр АТВ. След 1-ви октомври е необходима допълнителна уговорка поради стартирал ловен сезон,in stock,new,150 BGN,https://www.obichaite-se.com/produkt/atv-priklyuchenie-trudnost-sredna-kym-visoka,https://media.obichaite-se.com/p_20251005_180245_1928.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
449,ATV приключение - трудност средна,Незабравимо ATV Приключение Ви Очаква в Сърцето на Еленския Балкан. По пътя за Къпиново Трудност: средна По-дълъг екскурзионен маршрут със средна трудност през планината в посока Къпиновски Манастир. Пътя се отбива към язовира и към Писараци. Приблизителна продължителност - 2:30 до 3 часа. В цената се включва: Професионален водач Каска Боне Необходимо е да резервирате приключението поне 7 дни по-рано. Депозит на машина- 250 лв /127.82 EUR/ които се връщат след края на тура при спазване на описаните в документите правила. Задължително условие за наем на АТВ е притежаване на валидна шофьорска книжка категория „B“ от водача на МПС-то.Всяко АТВ е подходящо за двама пътника като носенето на предпазна каска от всеки един от тях по време на шофиране е задължително условие. Цената е за наем на 1бр АТВ. След 1-ви октомври е необходима допълнителна уговорка поради стартирал ловен сезон.,in stock,new,170 BGN,https://www.obichaite-se.com/produkt/atv-priklyuchenie-trudnost-sredna,https://media.obichaite-se.com/p_20251005_180101_3957.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
448,Рафтинг въжена градина и тролей,Рафтинг приключение по река Струма и неограничено време във въжената градина и едно спускане по тролей. В цената е включена екипировка застраховка инструктор съблекални тоалетни охраняем паркинг екипировка за въжената градина - сбруя и каска; Възможност за ползване на услугата - период март - октомври След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 7 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 3 човека. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,95 BGN,https://www.obichaite-se.com/produkt/rafting-vyzhena-gradina-i-troley,https://media.obichaite-se.com/S8305921.JPG,obichaite-se,,,100,,,,,,,,,,,,,,,,,
447,Рафтинг и каньонинг на казаните,4 часово приключение комбинация между рафтинг и екстремни моменти и кратък преход в коритото на по-малка река който завършва във величествен каньон със скални образувания и красив водопад. Възможност за много скачане във водопада и катерене по скалите. В цената е включена екипировка застраховка инструктор съблекални тоалетни охраняем паркинг трансфер до местността за каньонинг; Възможност за ползване на услугата - период април - септември. След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 7 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 4 човека. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,100 BGN,https://www.obichaite-se.com/produkt/rafting-i-kanyoning-na-kazanite,https://media.obichaite-se.com/p_20251005_174702_4557.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
446,Въжена градина и тролей,Неограничено време във въжената градина и едно спускане по тролей. В цената е включена екипировка за градината и тролея - сбруякаска. Възможност за ползване на услугата - период март - октомври минимална височина 130см максимално тегло - 110кг. След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 5 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 2 човека. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,30 BGN,https://www.obichaite-se.com/produkt/vyzhena-gradina-i-troley,https://media.obichaite-se.com/p_20251005_174208_1897.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
445,Каньонинг на река Влахи,35-4 часово приключение в недрата на Пирин планина. Едно разхлаждащо бягство от цивилизацията подходящо за горещите летни месеци. В цената е включена екипировка застраховка инструктор съблекални тоалетни душове с топла вода охраняем паркинг. Възможност за ползване на услугата - период юни - октомври След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 7 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 6 човека. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,90 BGN,https://www.obichaite-se.com/produkt/kanyoning-na-reka-vlahi,https://media.obichaite-se.com/p_20251005_173604_3251.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
444,Рафтинг по река Искър,Рафтинг приключение на крачка от София - продължителност около 25-3 часа като в реката е около 15-2 часа. В цената е включена екипировка застраховка инструктор съблекални тоалетни душове с топла вода охраняем паркинг. Възможност за ползване на услугата - период април - май - минимална възраст 6г. - период юни - септември - минимална възраст 4г. След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 7 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 2 човека през почивните дни и 4 човека през делничните дни. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,65 BGN,https://www.obichaite-se.com/produkt/rafting-po-reka-iskyr,https://media.obichaite-se.com/p_20251005_173312_9165.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
443,Рафтинг по река Струма,3 часово рафтинг приключение по бързеите на река Струма В цената е включена екипировка застраховка инструктор съблекални тоалетни душове с топла вода охраняем паркинг. Възможност за ползване на услугата - период март - април - минимална възраст 6г. - период юни - октомври - минимална възраст 4г. След закупуване на услугата тя може да бъде използвана в рамките на 12 месеца от датата на закупуване. Изисква се да се направи резервация предварително поне 7 дни преди използването й за да бъдат сформирани групи с участници. Минимален брой участници в групата 3 човека. След направена резервация участникът би могъл да промени датата за изпълнение до 48 часа преди събитието. Откази в по-кратък срок и неявяване на самия ден на изпълнение води до невъзможност за използване на услугата в бъдеще. Цената е за 1 участник.,in stock,new,70 BGN,https://www.obichaite-se.com/produkt/rafting-po-reka-struma,https://media.obichaite-se.com/p_20251005_172823_5008.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
442,Украса и организиране „Детски партита и рождени дни“ БАЗОВ ПАКЕТ,Базов пакет – до 15 деца. - Тематична украса с балони и банер „Честит рожден ден“ - Декорация на масата за тортата - Музикален фон - Малки подаръчета за децата,in stock,new,200-250 BGN,https://www.obichaite-se.com/produkt/ukrasa-i-organizirane--detski-partita-i-rozhdeni-dni-bazov-paket,https://media.obichaite-se.com/рд 1.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
441,Изненада на работното място,Превърнете един обикновен работен ден в незабравимо изживяване! Изненадата на работното място е чудесен начин да покажете внимание и любов към любим човек колега или приятел докато е зает в офиса или на работното си място. Какво включва: Доставка на цветя - букет или кошничка с цветя; Персонализирана картичка с послание; Украса на бюрото/работното пространство; Възможност за добавяне на допълнителни изненади – бутилка вино торта или малък подарък; Заснемане на момента (снимка и кратко видео) за да запазите спомена. Подходящ за: Рождени дни; Професионални поводи (повишение нова работа); Лични изненади.,in stock,new,119 BGN,https://www.obichaite-se.com/produkt/iznenada-na-rabotnoto-myasto,https://media.obichaite-se.com/p_20251005_170132_8225.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
440,Кубче с фигурка,Кубче с фигурка - изцяло ръчна изработка с много любов и внимание към детайла.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/kubche-s-figurka,https://media.obichaite-se.com/p_20251005_165111_6025.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
439,Поставка за свещ с фигурка,Поставка за свещ с фигурка - изцяло ръчна изработка с много любов и внимание към детайла.,in stock,new,12 BGN,https://www.obichaite-se.com/produkt/postavka-za-svesht-s-figurka,https://media.obichaite-se.com/p_20251005_164537_5496.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
438,Календар "Моята първа годинка" с 2 фигурки,Календар "Моята първа годинка" с 2 фигурки - изцяло ръчна изработка с много любов и внимание към детайла.,in stock,new,60 BGN,https://www.obichaite-se.com/produkt/kalendar-moyata-pyrva-godinka-s-2-figurki,https://media.obichaite-se.com/p_20251005_164414_9213.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
437,Календар "Моята първа годинка" с 4 фигурки,Календар "Моята първа годинка" с 4 фигурки - изцяло ръчна изработка с много любов и внимание към детайла.,in stock,new,70 BGN,https://www.obichaite-se.com/produkt/kalendar-moyata-pyrva-godinka-s-4-figurki,https://media.obichaite-se.com/p_20251005_164241_3717.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
436,Уникален 3D подарък за сватба,Уникална 3D лампа - идеален подарък за свабта - изцяло ръчна изработка с много любов и внимание към детайла. Всяка лампа има МДФ основа и ръчно направени и изрисувани фигурки от гипсокерамика. Изработват се по поръчка за да бъде всяка лампа уникална.,in stock,new,99 BGN,https://www.obichaite-se.com/produkt/unikalen-3d-podaryk-za-svatba,https://media.obichaite-se.com/p_20251005_162151_1703.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
435,Бижутерка розова,Бижутерка розова-изцяло ръчна изработка с много любов и внимание към детайла,in stock,new,12 BGN,https://www.obichaite-se.com/produkt/bizhuterka-rozova,https://media.obichaite-se.com/p_20251005_155333_7241.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
434,Бижутерка лилава,Бижутерка лилава-изцяло ръчна изработка с много любов и внимание към детайла,in stock,new,12 BGN,https://www.obichaite-se.com/produkt/bizhuterka-lilava,https://media.obichaite-se.com/p_20251005_155302_4167.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
433,Бижутерка жълта,Бижутерка жълта-изцяло ръчна изработка с много любов и внимание към детайла,in stock,new,12 BGN,https://www.obichaite-se.com/produkt/bizhuterka-zhylta,https://media.obichaite-se.com/p_20251005_155136_6759.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
432,Светеща 3D нощна лампа Алис - голям размер,Уникални 3D нощни лампи за деца - изцяло ръчна изработка с много любов и внимание към детайла. Всяка лампа има МДФ основа и ръчно направени и изрисувани фигурки от гипсокерамика които превръщат стаята в приказен свят. Идеални са за подарък за уютна детска стая и за усмивки преди сън. Изработват се по поръчка за да бъде всяка лампа толкова уникална колкото и детето за което е създадена. Размери 50см х 37см,in stock,new,109 BGN,https://www.obichaite-se.com/produkt/sveteshta-3d-noshtna-lampa-alis-golyam-razmer,https://media.obichaite-se.com/p_20251005_154903_3839.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
431,Светеща 3D нощна лампа Филип - голям размер,Уникални 3D нощни лампи за деца - изцяло ръчна изработка с много любов и внимание към детайла. Всяка лампа има МДФ основа и ръчно направени и изрисувани фигурки от гипсокерамика които превръщат стаята в приказен свят. Идеални са за подарък за уютна детска стая и за усмивки преди сън. Изработват се по поръчка за да бъде всяка лампа толкова уникална колкото и детето за което е създадена. Размери 50х37см,in stock,new,109 BGN,https://www.obichaite-se.com/produkt/sveteshta-3d-noshtna-lampa-filip-golyam-razmer,https://media.obichaite-se.com/p_20251005_154238_6197.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
430,Гипсово коте за цветя,Гипсово коте за цветя,in stock,new,12 BGN,https://www.obichaite-se.com/produkt/gipsovo-kote-za-tsvetya,https://media.obichaite-se.com/p_20251005_153334_9371.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
429,Гипсово изкушение за подарък,Гипсово изкушение за подарък,in stock,new,25 BGN,https://www.obichaite-se.com/produkt/gipsovo-izkushenie-za-podaryk,https://media.obichaite-se.com/p_20251005_153240_4108.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
428,Плик за пари,Плик за пари,in stock,new,30 BGN,https://www.obichaite-se.com/produkt/plik-za-pari,https://media.obichaite-se.com/p_20251005_152635_1294.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
427,Къщичка за ключове,Къщичка за ключове с име по избор,in stock,new,45 BGN,https://www.obichaite-se.com/produkt/kyshtichka-za-klyuchove,https://media.obichaite-se.com/p_20251005_152159_3753.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
426,Рамка за снимки с една фигурка,Рамка за снимки с една фигурка,in stock,new,35 BGN,https://www.obichaite-se.com/produkt/ramka-za-snimki-s-edna-figurka,https://media.obichaite-se.com/p_20251005_152029_7348.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
425,Рамка за снимки с две фигурки,Рамка за снимки с две фигурки,in stock,new,45 BGN,https://www.obichaite-se.com/produkt/ramka-za-snimki-s-dve-figurki,https://media.obichaite-se.com/p_20251005_151925_4452.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
424,Творческа кутия на малките чудеса,Творческа кутия на малките чудеса. Всяка кутия е пълна с 7 до 10 творчески задачи които ще забавляват и вдъхновяват децата. - Оцветяване на фигурки; - Мини пъзел; - Сглобяване на къщичка за птички; - Мини статив за рисуване; - Хербарий от разходката; - Книжки за оцветяване; - Чантички за оцветяване; - Дълъг лист с морски фигурки ... и още изненади! На дъното се крие специален сертификат за творчески герой който се отваря чак когато всички задачи са изпълнени! Творческата кутия е идеален подарък за Коледа рожден ден или просто за един вълшебен ден изпълнен с творчество.,in stock,new,40 BGN,https://www.obichaite-se.com/produkt/tvorcheska-kutiya-na-malkite-chudesa,https://media.obichaite-se.com/p_20251005_151818_4085.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
423,Светеща елхичка с две фигурки,Светеща елхичка с две фигурки,in stock,new,45 BGN,https://www.obichaite-se.com/produkt/sveteshta-elhichka-s-dve-figurki,https://media.obichaite-se.com/p_20251005_151316_6104.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
422,Светеща детска нощна лампа,Светеща детска нощна лампа,in stock,new,60 BGN,https://www.obichaite-se.com/produkt/sveteshta-detska-noshtna-lampa,https://media.obichaite-se.com/p_20251005_150838_5536.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
421,Медальон с текст по Ваш избор,Медальон със синджирче с текст по Ваш избор,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/medalyon-s-tekst-po-vash-izbor,https://media.obichaite-se.com/p_20251005_131222_3666.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
420,Медальон със символ по Ваш избор,Медальон със синджирче със символ по Ваш дизайн,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/medalyon-sys-simvol-po-vash-izbor,https://media.obichaite-se.com/p_20251005_131140_9935.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
419,Медальон с изображение по Ваш избор,Медальон със синджирче с лазерно гравирано изображение по Ваш избор.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/medalyon-s-izobrazhenie-po-vash-izbor,https://media.obichaite-se.com/p_20251005_131028_6933.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
418,Картичка от неръждаема стомана с текст по Ваш избор,Картичка от неръждаема стомана с лазерно графиране на текст снимка и всякакво друго изображение. Дизайнът е от Вас изпълнението от нас. Размери 85 х 54мм. Цената е за 1бр.,in stock,new,17 BGN,https://www.obichaite-se.com/produkt/kartichka-ot-neryzhdaema-stomana-s-tekst-po-vash-izbor,https://media.obichaite-se.com/p_20251005_130831_2366.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
417,Ключодържател със снимка по Ваш избор,Ключодържател с лазерно графирана снимка по Ваш избор. Размери 50мм х 28 мм х 2мм. Моля прикачете файла при поръчката. Цената е за 1бр. ключодържател по Ваш дизайн + опаковъчна кутия.,in stock,new,17 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-sys-snimka-po-vash-izbor,https://media.obichaite-se.com/p_20251005_130635_6238.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
416,Ключодържател с изображение по Ваш избор,Ключодържател с лазерно графирано изображение по Ваш избор. Размери 50мм х 28 мм х 2мм. Моля напишете текста при поръчката. Цената е за 1бр. ключодържател по Ваш дизайн + опаковъчна кутия.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-s-izobrazhenie-po-vash-izbor,https://media.obichaite-se.com/p_20251005_130533_3038.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
415,Ключодържател с име по Ваш избор,Ключодържател с лазерно графирано име на любим човек. Размери 50мм х 28 мм х 2мм. Моля напишете текста при поръчката. Цената е за 1бр. ключодържател по Ваш дизайн + опаковъчна кутия.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-s-ime-po-vash-izbor,https://media.obichaite-se.com/p_20251005_130337_7496.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
414,Ключодържател с QR код,Ключодържател с лазерно графиран QR код. Размери 50мм х 28 мм х 2мм. Цената е за 1бр. ключодържател по Ваш дизайн + опаковъчна кутия.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-s-qr-kod,https://media.obichaite-se.com/p_20251005_130212_2181.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
413,Ключодържател с послание към любим човек,Ключодържател с лазерно графирано послание към любим човек. Размери 50мм х 28 мм х 2мм. Моля напишете текста при поръчката. Цената е за 1бр. ключодържател по Ваш дизайн + опаковъчна кутия.,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-s-poslanie-kym-lyubim-chovek,https://media.obichaite-se.com/p_20251005_123128_9364.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
412,Ключодържател с послание по Ваш избор,Ключодържател с лазерно графирано послание по Ваш избор. Размери 50ммх28ммх2мм,in stock,new,15 BGN,https://www.obichaite-se.com/produkt/klyuchodyrzhatel-s-poslanie-po-vash-izbor,https://media.obichaite-se.com/p_20251005_122810_2963.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
411,Алуминиева картичка с надпис по Ваш избор,Алуминиева черна картичка с лазерно гравиран надпис по ваш избор Размер 85х54мм,in stock,new,3 BGN,https://www.obichaite-se.com/produkt/aluminieva-kartichka-s-nadpis-po-vash-izbor,https://media.obichaite-se.com/p_20251005_122427_4072.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
410,Кошничка Пеперуда със сапунени цветя,Кошничка Пеперуда със сапунени цветя,in stock,new,21 BGN,https://www.obichaite-se.com/produkt/koshnichka-peperuda-sys-sapuneni-tsvetya,https://media.obichaite-se.com/p_20251005_110635_4705.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
409,Светеща кутия сърце със сапунени рози,Светеща кутия сърце със сапунени рози,in stock,new,34 BGN,https://www.obichaite-se.com/produkt/sveteshta-kutiya-syrtse-sys-sapuneni-rozi,https://media.obichaite-se.com/p_20251005_110258_2364.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
408,Букет "Специално за теб",Букет от сухи цветя,in stock,new,26 BGN,https://www.obichaite-se.com/produkt/buket-spetsialno-za-teb,https://media.obichaite-se.com/p_20251005_104820_6166.png,obichaite-se,,,100,,,,,,,,,,,,,,,,,
407,Кутия сърце със сапунени цветя,Кутия сърце със сапунени цветя,in stock,new,28 BGN,https://www.obichaite-se.com/produkt/kutiya-syrtse-sys-sapuneni-tsvetya,https://media.obichaite-se.com/p_20251005_104737_3869.jpg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
406,Черна кошничка със сапунени цветя,Черна кошничка със сапунени цветя,in stock,new,23 BGN,https://www.obichaite-se.com/produkt/cherna-koshnichka-sys-sapuneni-tsvetya,https://media.obichaite-se.com/p_20251005_104608_2394.jpg,obichaite-se,,,100,19.9 BGN,,,,,,,,,,,,,,,,
405,Оранжева кошничка със сапунени рози,Оранжева кошничка със сапунени рози,in stock,new,19 BGN,https://www.obichaite-se.com/produkt/oranzheva-koshnichka-sys-sapuneni-rozi,https://media.obichaite-se.com/p_20251005_104415_7985.jpg,obichaite-se,,,100,15.6 BGN,,,,,,,,,,,,,,,,
404,Шарена кошничка със сапунени рози,Шарена кошничка със сапунени рози,in stock,new,17 BGN,https://www.obichaite-se.com/produkt/sharena-koshnichka-sys-sapuneni-rozi,https://media.obichaite-se.com/p_20251005_104211_4395.jpg,obichaite-se,,,100,15.6 BGN,,,,,,,,,,,,,,,,
403,Лилава кошничка със сапунени рози,Лилава кошничка със сапунени рози,in stock,new,19 BGN,https://www.obichaite-se.com/produkt/lilava-koshnichka-sys-sapuneni-rozi,https://media.obichaite-se.com/p_20251005_103957_9697.jpg,obichaite-se,,,100,15.6 BGN,,,,,,,,,,,,,,,,
402,Розова кошничка със сапунени цветя,Розова кошничка със сапунени цветя,in stock,new,22 BGN,https://www.obichaite-se.com/produkt/rozova-koshnichka-sys-sapuneni-tsvetya,https://media.obichaite-se.com/p_20251005_103828_3448.jpg,obichaite-se,,,100,19.9 BGN,,,,,,,,,,,,,,,,
401,Подаръчета за гости - Кактуси,Подаръчета за гости - Кактуси Размери: Височина: 5 см Диаметър: 5 см,in stock,new,6 BGN,https://www.obichaite-se.com/produkt/podarycheta-za-gosti-kaktusi,https://media.obichaite-se.com/p_20251005_100137_1466.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
400,Подаръчета за гости със свещичка,Подаръчета за гости със свещичка Размери: Диаметър- 7 см,in stock,new,4 BGN,https://www.obichaite-se.com/produkt/podarycheta-za-gosti-sys-sveshtichka,https://media.obichaite-se.com/p_20251005_100102_2635.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
399,Подаръчета за гости „Фунийка с бонбон”,Подаръчета за гости „Фунийка с бонбон” Размери: Дължина- 15 см Диаметър- 4 см,in stock,new,4 BGN,https://www.obichaite-se.com/produkt/podarycheta-za-gosti--funiyka-s-bonbon,https://media.obichaite-se.com/p_20251005_095943_5386.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
398,Подарък за повод „Слънчогледи”,Подарък за повод „Слънчогледи” Размери: Височина- 35 см Основа- 10.5/10.5 см Съдържание Вино 0.250 мл (бяло/червено) Меденки – 3 бр. Декорации *Цветовата гама и темата на подаръка могат да варират според желанията на клиента!,in stock,new,35 BGN,https://www.obichaite-se.com/produkt/podaryk--za-povod--slynchogledi,https://media.obichaite-se.com/p_20251005_095814_7518.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
397,Подарък за повод „Лимони”,Подарък за повод „Лимони” Размери: Височина- 35 см Основа- 10.5/10.5 см Съдържание Узо 0.200 мл Меденки – 3 бр. Декорации *Цветовата гама и темата на подаръка могат да варират според желанията на клиента!,in stock,new,35 BGN,https://www.obichaite-se.com/produkt/podaryk--za-povod--limoni,https://media.obichaite-se.com/p_20251005_095622_7921.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
396,Подарък за повод „Цветя”,Подарък за повод „Цветя” Размери: Височина- 35 см Основа- 10.5/10.5 см Съдържание Вино 0.250 мл (бяло/червено) Меденки – 3 бр. Бонбон Декорации *Цветовата гама и темата на подаръка могат да варират според желанията на клиента!,in stock,new,35 BGN,https://www.obichaite-se.com/produkt/podaryk--za-povod--tsvetya,https://media.obichaite-se.com/p_20251005_095439_4841.jpeg,obichaite-se,,,100,,,,,,,,,,,,,,,,,
